timestamp,endpoint,http_code,response_time_s,ok
2026-08-08T20:44:24Z,tc-market-state,200,0.338068,1
2026-08-08T21:13:06Z,health,200,1.029448,1
2026-08-08T21:13:06Z,tc-market-state,200,0.414587,1
2026-08-08T21:48:02Z,health,200,1.028629,1
2026-08-08T21:48:02Z,tc-market-state,200,0.379496,1
2026-08-08T22:11:52Z,health,200,1.309984,1
2026-08-08T22:11:52Z,tc-market-state,200,0.375319,1
2026-08-08T22:49:38Z,health,200,1.156309,1
2026-08-08T22:49:38Z,tc-market-state,200,0.366890,1
2026-08-08T23:12:49Z,health,200,0.609787,1
2026-08-08T23:12:49Z,tc-market-state,200,0.302028,1
2026-08-08T23:47:10Z,health,200,1.056813,1
2026-08-08T23:47:10Z,tc-market-state,200,0.345637,1
2026-08-09T00:35:47Z,health,200,1.048336,1
2026-08-09T00:35:47Z,tc-market-state,200,0.402538,1
2026-08-09T02:38:31Z,health,200,1.170064,1
2026-08-09T02:38:31Z,tc-market-state,200,0.420358,1
2026-08-09T04:03:42Z,health,200,1.040438,1
2026-08-09T04:03:42Z,tc-market-state,200,0.323695,1
2026-08-09T05:15:02Z,health,200,1.231737,1
2026-08-09T05:15:02Z,tc-market-state,200,0.457010,1
2026-08-09T06:00:08Z,health,200,1.551468,1
2026-08-09T06:00:08Z,tc-market-state,200,0.505490,1
2026-08-09T07:07:41Z,health,200,0.890777,1
2026-08-09T07:07:41Z,tc-market-state,200,0.505069,1
2026-08-09T07:58:27Z,health,200,0.644209,1
2026-08-09T07:58:27Z,tc-market-state,200,0.488579,1
2026-08-09T08:46:40Z,health,200,0.711344,1
2026-08-09T08:46:40Z,tc-market-state,200,0.443624,1
2026-08-09T09:23:53Z,health,200,1.048178,1
2026-08-09T09:23:53Z,tc-market-state,200,0.357194,1
2026-08-09T10:03:48Z,health,200,0.636225,1
2026-08-09T10:03:48Z,tc-market-state,200,0.453514,1
2026-08-09T10:48:10Z,health,200,0.670120,1
2026-08-09T10:48:10Z,tc-market-state,200,0.427310,1
2026-08-09T11:15:09Z,health,200,0.459604,1
2026-08-09T11:15:09Z,tc-market-state,200,0.304032,1
2026-08-09T11:47:09Z,health,200,1.024605,1
2026-08-09T11:47:09Z,tc-market-state,200,0.379932,1
2026-08-09T12:17:40Z,health,200,0.402876,1
2026-08-09T12:17:40Z,tc-market-state,200,0.337916,1
2026-08-09T13:21:27Z,health,200,1.181634,1
2026-08-09T13:21:27Z,tc-market-state,200,0.378544,1
2026-08-09T14:05:00Z,health,200,1.006696,1
2026-08-09T14:05:00Z,tc-market-state,200,0.380820,1
2026-08-09T14:47:31Z,health,200,0.542774,1
2026-08-09T14:47:31Z,tc-market-state,200,0.413377,1
2026-08-09T15:15:10Z,health,200,0.967276,1
2026-08-09T15:15:10Z,tc-market-state,200,0.350744,1
2026-08-09T15:48:53Z,health,200,0.747165,1
2026-08-09T15:48:53Z,tc-market-state,200,0.337134,1
2026-08-09T16:57:20Z,health,200,1.383725,1
2026-08-09T16:57:20Z,tc-market-state,200,0.414992,1
2026-08-09T17:31:13Z,health,200,1.410928,1
2026-08-09T17:31:13Z,tc-market-state,200,0.599192,1
2026-08-09T18:02:03Z,health,200,0.390127,1
2026-08-09T18:02:03Z,tc-market-state,200,0.318072,1
2026-08-09T18:56:04Z,health,200,0.727210,1
2026-08-09T18:56:04Z,tc-market-state,200,0.509244,1
2026-08-09T19:29:51Z,health,200,0.903689,1
2026-08-09T19:29:51Z,tc-market-state,200,0.342856,1
2026-08-09T19:59:28Z,health,200,0.970809,1
2026-08-09T19:59:28Z,tc-market-state,200,0.339938,1
2026-08-09T20:39:10Z,health,200,0.491227,1
2026-08-09T20:39:10Z,tc-market-state,200,0.312087,1
2026-08-09T21:06:33Z,health,200,1.035227,1
2026-08-09T21:06:33Z,tc-market-state,200,0.369650,1
2026-08-09T21:45:00Z,health,200,0.979347,1
2026-08-09T21:45:00Z,tc-market-state,200,0.509111,1
2026-08-09T22:11:45Z,health,200,0.984700,1
2026-08-09T22:11:45Z,tc-market-state,200,0.406819,1
2026-08-09T22:52:23Z,health,200,0.388848,1
2026-08-09T22:52:23Z,tc-market-state,200,0.302002,1
2026-08-09T23:24:37Z,health,200,1.093226,1
2026-08-09T23:24:37Z,tc-market-state,200,0.408386,1
2026-08-09T23:56:37Z,health,200,0.897214,1
2026-08-09T23:56:37Z,tc-market-state,200,0.347015,1
2026-08-10T01:38:39Z,health,200,0.736093,1
2026-08-10T01:38:39Z,tc-market-state,200,0.310584,1
2026-08-10T03:29:43Z,health,200,0.459842,1
2026-08-10T03:29:43Z,tc-market-state,200,0.361998,1
2026-08-10T05:07:08Z,health,200,1.198312,1
2026-08-10T05:07:08Z,tc-market-state,200,0.465510,1
2026-08-10T06:20:27Z,health,200,1.568240,1
2026-08-10T06:20:27Z,tc-market-state,200,0.374431,1
2026-08-10T08:12:30Z,health,200,0.728519,1
2026-08-10T08:12:30Z,tc-market-state,200,0.381206,1
2026-08-10T09:50:44Z,health,200,0.791313,1
2026-08-10T09:50:44Z,tc-market-state,200,0.380001,1
2026-08-10T11:02:30Z,health,200,1.404286,1
2026-08-10T11:02:30Z,tc-market-state,200,0.541754,1
2026-08-10T11:56:01Z,health,200,1.404138,1
2026-08-10T11:56:01Z,tc-market-state,200,0.343731,1
2026-08-10T12:59:19Z,health,200,0.652777,1
2026-08-10T12:59:19Z,tc-market-state,200,0.419677,1
2026-08-10T14:22:05Z,health,200,1.051735,1
2026-08-10T14:22:05Z,tc-market-state,200,0.526945,1
2026-08-10T15:30:32Z,health,200,2.090736,1
2026-08-10T15:30:32Z,tc-market-state,200,0.609827,1
2026-08-10T16:27:11Z,health,200,1.135071,1
2026-08-10T16:27:11Z,tc-market-state,200,0.531086,1
2026-08-10T17:25:25Z,health,200,1.306133,1
2026-08-10T17:25:25Z,tc-market-state,200,0.314611,1
2026-08-10T18:11:50Z,health,200,0.380641,1
2026-08-10T18:11:50Z,tc-market-state,200,0.353630,1
2026-08-10T19:18:56Z,health,200,1.387883,1
2026-08-10T19:18:56Z,tc-market-state,200,0.569486,1
2026-08-10T20:05:05Z,health,200,0.821289,1
2026-08-10T20:05:05Z,tc-market-state,200,0.316850,1
2026-08-10T20:56:49Z,health,200,1.125376,1
2026-08-10T20:56:49Z,tc-market-state,200,0.313386,1
2026-08-10T21:39:32Z,health,200,0.540970,1
2026-08-10T21:39:32Z,tc-market-state,200,0.391513,1
2026-08-10T22:18:52Z,health,200,1.117817,1
2026-08-10T22:18:52Z,tc-market-state,200,0.343982,1
2026-08-10T22:59:58Z,health,200,0.376935,1
2026-08-10T22:59:58Z,tc-market-state,200,0.335136,1
2026-08-10T23:41:41Z,health,200,1.014032,1
2026-08-10T23:41:41Z,tc-market-state,200,0.440899,1
2026-08-11T00:35:39Z,health,200,0.419013,1
2026-08-11T00:35:39Z,tc-market-state,200,0.291488,1
2026-08-11T02:38:01Z,health,200,0.462107,1
2026-08-11T02:38:01Z,tc-market-state,200,0.341312,1
2026-08-11T04:05:22Z,health,200,1.165019,1
2026-08-11T04:05:22Z,tc-market-state,200,0.470681,1
2026-08-11T05:18:30Z,health,200,1.277319,1
2026-08-11T05:18:30Z,tc-market-state,200,0.534394,1
2026-08-11T06:08:52Z,health,200,1.577565,1
2026-08-11T06:08:52Z,tc-market-state,200,0.488022,1
2026-08-11T07:33:53Z,health,200,1.341392,1
2026-08-11T07:33:53Z,tc-market-state,200,0.516196,1
2026-08-11T08:33:28Z,health,200,1.336261,1
2026-08-11T08:33:28Z,tc-market-state,200,0.439808,1
2026-08-11T09:36:35Z,health,200,1.202272,1
2026-08-11T09:36:35Z,tc-market-state,200,0.557576,1
2026-08-11T10:29:32Z,health,200,0.767495,1
2026-08-11T10:29:32Z,tc-market-state,200,0.334750,1
2026-08-11T11:22:36Z,health,200,1.084492,1
2026-08-11T11:22:36Z,tc-market-state,200,0.373779,1
2026-08-11T12:07:04Z,health,200,0.705142,1
2026-08-11T12:07:04Z,tc-market-state,200,0.326723,1
2026-08-11T13:36:51Z,health,200,0.811913,1
2026-08-11T13:36:51Z,tc-market-state,200,0.301560,1
2026-08-11T14:40:49Z,health,200,0.452035,1
2026-08-11T14:40:49Z,tc-market-state,200,0.347528,1
2026-08-11T15:42:05Z,health,200,0.868731,1
2026-08-11T15:42:05Z,tc-market-state,200,0.341714,1
2026-08-11T16:38:51Z,health,200,0.473916,1
2026-08-11T16:38:51Z,tc-market-state,200,0.372771,1
2026-08-11T17:37:34Z,health,200,1.090485,1
2026-08-11T17:37:34Z,tc-market-state,200,0.376697,1
2026-08-11T18:31:27Z,health,200,1.493847,1
2026-08-11T18:31:27Z,tc-market-state,200,0.417635,1
2026-08-11T19:41:14Z,health,200,0.406456,1
2026-08-11T19:41:14Z,tc-market-state,200,0.435082,1
2026-08-11T20:26:06Z,health,200,1.257693,1
2026-08-11T20:26:06Z,tc-market-state,200,0.452755,1
2026-08-11T21:14:10Z,health,200,1.127442,1
2026-08-11T21:14:10Z,tc-market-state,200,0.429617,1
2026-08-11T22:07:07Z,health,200,1.470818,1
2026-08-11T22:07:07Z,tc-market-state,200,0.481941,1
2026-08-11T22:58:53Z,health,200,0.435880,1
2026-08-11T22:58:53Z,tc-market-state,200,0.566736,1
2026-08-11T23:46:02Z,health,200,1.036789,1
2026-08-11T23:46:02Z,tc-market-state,200,0.408418,1
2026-08-12T00:43:44Z,health,200,1.172382,1
2026-08-12T00:43:44Z,tc-market-state,200,0.456029,1
2026-08-12T03:12:38Z,health,200,1.002624,1
2026-08-12T03:12:38Z,tc-market-state,200,0.420466,1
2026-08-12T05:05:57Z,health,200,1.588207,1
2026-08-12T05:05:57Z,tc-market-state,200,0.542807,1
2026-08-12T06:38:12Z,health,200,1.654944,1
2026-08-12T06:38:12Z,tc-market-state,200,0.484745,1
2026-08-12T08:02:45Z,health,200,0.498646,1
2026-08-12T08:02:45Z,tc-market-state,200,0.282123,1
2026-08-12T09:20:53Z,health,200,0.501722,1
2026-08-12T09:20:53Z,tc-market-state,200,0.367908,1
2026-08-12T10:33:46Z,health,200,0.731946,1
2026-08-12T10:33:46Z,tc-market-state,200,0.331544,1
2026-08-12T11:25:49Z,health,200,0.969310,1
2026-08-12T11:25:49Z,tc-market-state,200,0.381134,1
2026-08-12T12:07:11Z,health,200,0.642804,1
2026-08-12T12:07:11Z,tc-market-state,200,0.290608,1
2026-08-12T13:40:30Z,health,200,1.291575,1
2026-08-12T13:40:30Z,tc-market-state,200,0.402609,1
2026-08-12T14:45:16Z,health,200,0.675774,1
2026-08-12T14:45:16Z,tc-market-state,200,0.430387,1
2026-08-12T15:41:02Z,health,200,0.388724,1
2026-08-12T15:41:02Z,tc-market-state,200,0.411218,1
2026-08-12T16:38:52Z,health,200,1.414982,1
2026-08-12T16:38:52Z,tc-market-state,200,0.408172,1
2026-08-12T17:38:44Z,health,200,0.419780,1
2026-08-12T17:38:44Z,tc-market-state,200,1.232173,1
2026-08-12T18:33:20Z,health,200,0.806921,1
2026-08-12T18:33:20Z,tc-market-state,200,0.389059,1
2026-08-12T19:43:48Z,health,200,1.052674,1
2026-08-12T19:43:48Z,tc-market-state,200,0.428693,1
2026-08-12T20:24:40Z,health,200,0.472561,1
2026-08-12T20:24:40Z,tc-market-state,200,0.336428,1
2026-08-12T21:11:54Z,health,200,0.955564,1
2026-08-12T21:11:54Z,tc-market-state,200,0.352150,1
2026-08-12T22:05:02Z,health,200,1.212372,1
2026-08-12T22:05:02Z,tc-market-state,200,0.451011,1
2026-08-12T22:55:31Z,health,200,0.502897,1
2026-08-12T22:55:31Z,tc-market-state,200,0.303316,1
2026-08-12T23:35:59Z,health,200,1.011340,1
2026-08-12T23:35:59Z,tc-market-state,200,0.498023,1
2026-08-13T00:41:54Z,health,200,1.104309,1
2026-08-13T00:41:54Z,tc-market-state,200,0.406291,1
2026-08-13T03:16:12Z,health,200,0.407542,1
2026-08-13T03:16:12Z,tc-market-state,200,0.352341,1
2026-08-13T05:10:40Z,health,200,0.787421,1
2026-08-13T05:10:40Z,tc-market-state,200,0.349218,1
2026-08-13T06:47:58Z,health,200,2.494882,1
2026-08-13T06:47:58Z,tc-market-state,200,0.384011,1
2026-08-13T08:07:33Z,health,200,0.907674,1
2026-08-13T08:07:33Z,tc-market-state,200,0.345033,1
2026-08-13T09:21:57Z,health,200,1.035652,1
2026-08-13T09:21:57Z,tc-market-state,200,0.311916,1
2026-08-13T10:34:30Z,health,200,0.595762,1
2026-08-13T10:34:30Z,tc-market-state,200,0.283482,1
2026-08-13T11:24:42Z,health,200,1.274680,1
2026-08-13T11:24:42Z,tc-market-state,200,0.428783,1
2026-08-13T12:07:01Z,health,200,1.427134,1
2026-08-13T12:07:01Z,tc-market-state,200,0.383740,1
2026-08-13T13:40:13Z,health,200,1.337252,1
2026-08-13T13:40:13Z,tc-market-state,200,0.407885,1
2026-08-13T14:45:45Z,health,200,0.426087,1
2026-08-13T14:45:45Z,tc-market-state,200,0.327378,1
2026-08-13T15:41:25Z,health,200,1.067525,1
2026-08-13T15:41:25Z,tc-market-state,200,0.363488,1
2026-08-13T16:37:54Z,health,200,1.036424,1
2026-08-13T16:37:54Z,tc-market-state,200,0.300871,1
2026-08-13T17:37:44Z,health,200,0.976593,1
2026-08-13T17:37:44Z,tc-market-state,200,0.414064,1
2026-08-13T18:33:56Z,health,200,1.430699,1
2026-08-13T18:33:56Z,tc-market-state,200,0.382422,1
2026-08-13T19:39:37Z,health,200,1.106707,1
2026-08-13T19:39:37Z,tc-market-state,200,0.393076,1
2026-08-13T20:18:44Z,health,200,1.115827,1
2026-08-13T20:18:44Z,tc-market-state,200,0.430119,1
2026-08-13T21:07:34Z,health,200,0.427936,1
2026-08-13T21:07:34Z,tc-market-state,200,0.284229,1
2026-08-13T21:59:07Z,health,200,1.056388,1
2026-08-13T21:59:07Z,tc-market-state,200,0.397312,1
2026-08-13T22:49:03Z,health,200,0.671806,1
2026-08-13T22:49:03Z,tc-market-state,200,0.401831,1
2026-08-13T23:26:12Z,health,200,1.218913,1
2026-08-13T23:26:12Z,tc-market-state,200,0.332276,1
2026-08-14T00:06:55Z,health,200,1.003928,1
2026-08-14T00:06:55Z,tc-market-state,200,0.427704,1
2026-08-14T02:41:04Z,health,200,1.051890,1
2026-08-14T02:41:04Z,tc-market-state,200,0.334060,1
2026-08-14T04:29:55Z,health,200,1.356035,1
2026-08-14T04:29:55Z,tc-market-state,200,0.417570,1
2026-08-14T05:59:15Z,health,200,1.288613,1
2026-08-14T05:59:15Z,tc-market-state,200,0.408191,1
2026-08-14T07:39:22Z,health,200,1.579289,1
2026-08-14T07:39:22Z,tc-market-state,200,0.578111,1
2026-08-14T08:47:40Z,health,200,0.667795,1
2026-08-14T08:47:40Z,tc-market-state,200,0.369990,1
2026-08-14T09:45:52Z,health,200,1.332561,1
2026-08-14T09:45:52Z,tc-market-state,200,0.576211,1
2026-08-14T10:42:00Z,health,200,0.531730,1
2026-08-14T10:42:00Z,tc-market-state,200,0.304183,1
2026-08-14T11:30:32Z,health,200,1.224133,1
2026-08-14T11:30:32Z,tc-market-state,200,0.404235,1
2026-08-14T12:26:16Z,health,200,0.690533,1
2026-08-14T12:26:16Z,tc-market-state,200,0.320258,1
2026-08-14T13:51:41Z,health,200,1.256005,1
2026-08-14T13:51:41Z,tc-market-state,200,0.506521,1
2026-08-14T14:45:28Z,health,200,0.454599,1
2026-08-14T14:45:28Z,tc-market-state,200,0.451777,1
2026-08-14T15:36:08Z,health,200,0.993538,1
2026-08-14T15:36:08Z,tc-market-state,200,0.360877,1
2026-08-14T16:28:18Z,health,200,1.499159,1
2026-08-14T16:28:18Z,tc-market-state,200,0.410840,1
2026-08-14T17:29:23Z,health,200,0.566295,1
2026-08-14T17:29:23Z,tc-market-state,200,0.409534,1
2026-08-14T18:26:26Z,health,200,0.451257,1
2026-08-14T18:26:26Z,tc-market-state,200,0.406682,1
2026-08-14T19:28:31Z,health,200,1.113993,1
2026-08-14T19:28:31Z,tc-market-state,200,0.415232,1
2026-08-14T20:03:25Z,health,200,0.466234,1
2026-08-14T20:03:25Z,tc-market-state,200,0.411700,1
2026-08-14T20:40:17Z,health,200,1.204803,1
2026-08-14T20:40:17Z,tc-market-state,200,0.486825,1
2026-08-14T21:03:55Z,health,200,1.026768,1
2026-08-14T21:03:55Z,tc-market-state,200,0.365674,1
2026-08-14T21:35:49Z,health,200,1.407620,1
2026-08-14T21:35:49Z,tc-market-state,200,0.480434,1
2026-08-14T21:54:36Z,health,200,0.442895,1
2026-08-14T21:54:36Z,tc-market-state,200,0.305062,1
2026-08-14T22:16:18Z,health,200,1.919153,1
2026-08-14T22:16:18Z,tc-market-state,200,0.361468,1
2026-08-14T22:43:18Z,health,200,0.567929,1
2026-08-14T22:43:18Z,tc-market-state,200,0.330003,1
2026-08-14T23:01:38Z,health,200,1.014576,1
2026-08-14T23:01:38Z,tc-market-state,200,0.469335,1
2026-08-14T23:32:23Z,health,200,0.382599,1
2026-08-14T23:32:23Z,tc-market-state,200,0.379312,1
2026-08-14T23:55:23Z,health,200,1.002930,1
2026-08-14T23:55:23Z,tc-market-state,200,0.413664,1
2026-08-15T00:55:40Z,health,200,1.459398,1
2026-08-15T00:55:40Z,tc-market-state,200,0.404646,1
2026-08-15T02:11:36Z,health,200,1.361972,1
2026-08-15T02:11:36Z,tc-market-state,200,0.463310,1
2026-08-15T03:06:47Z,health,200,0.585747,1
2026-08-15T03:06:47Z,tc-market-state,200,0.349661,1
2026-08-15T03:50:20Z,health,200,0.907742,1
2026-08-15T03:50:20Z,tc-market-state,200,0.347968,1
2026-08-15T04:23:21Z,health,200,1.177552,1
2026-08-15T04:23:21Z,tc-market-state,200,0.329635,1
2026-08-15T04:55:18Z,health,200,0.545103,1
2026-08-15T04:55:18Z,tc-market-state,200,0.433643,1
2026-08-15T05:19:51Z,health,200,0.941906,1
2026-08-15T05:19:51Z,tc-market-state,200,0.432817,1
2026-08-15T05:45:32Z,health,200,0.399631,1
2026-08-15T05:45:32Z,tc-market-state,200,0.338798,1
2026-08-15T06:01:51Z,health,200,0.840674,1
2026-08-15T06:01:51Z,tc-market-state,200,0.549611,1
2026-08-15T06:54:01Z,health,200,0.622879,1
2026-08-15T06:54:01Z,tc-market-state,200,0.503544,1
2026-08-15T07:25:06Z,health,200,0.394969,1
2026-08-15T07:25:06Z,tc-market-state,200,0.339236,1
2026-08-15T07:50:28Z,health,200,0.474738,1
2026-08-15T07:50:28Z,tc-market-state,200,0.395998,1
2026-08-15T08:19:58Z,health,200,0.620825,1
2026-08-15T08:19:58Z,tc-market-state,200,0.373701,1
2026-08-15T08:49:35Z,health,200,0.455204,1
2026-08-15T08:49:35Z,tc-market-state,200,0.384144,1
2026-08-15T09:12:19Z,health,200,0.713934,1
2026-08-15T09:12:19Z,tc-market-state,200,0.633454,1
2026-08-15T09:43:10Z,health,200,0.942516,1
2026-08-15T09:43:10Z,tc-market-state,200,0.349990,1
2026-08-15T10:00:32Z,health,200,0.685616,1
2026-08-15T10:00:32Z,tc-market-state,200,0.304030,1
2026-08-15T10:33:53Z,health,200,0.379912,1
2026-08-15T10:33:53Z,tc-market-state,200,0.296436,1
2026-08-15T10:54:06Z,health,200,0.609350,1
2026-08-15T10:54:06Z,tc-market-state,200,0.395220,1
2026-08-15T11:13:59Z,health,200,0.742623,1
2026-08-15T11:13:59Z,tc-market-state,200,0.364756,1
2026-08-15T11:36:24Z,health,200,0.441593,1
2026-08-15T11:36:24Z,tc-market-state,200,0.319439,1
2026-08-15T11:52:34Z,health,200,1.136420,1
2026-08-15T11:52:34Z,tc-market-state,200,0.430167,1
2026-08-15T12:24:52Z,health,200,0.779900,1
2026-08-15T12:24:52Z,tc-market-state,200,0.375366,1
2026-08-15T13:07:11Z,health,200,1.317038,1
2026-08-15T13:07:11Z,tc-market-state,200,0.401594,1
2026-08-15T13:39:38Z,health,200,0.990749,1
2026-08-15T13:39:38Z,tc-market-state,200,0.308432,1
2026-08-15T13:57:43Z,health,200,0.976222,1
2026-08-15T13:57:43Z,tc-market-state,200,0.467538,1
2026-08-15T14:22:52Z,health,200,0.702495,1
2026-08-15T14:22:52Z,tc-market-state,200,0.302399,1
2026-08-15T14:46:06Z,health,200,0.419956,1
2026-08-15T14:46:06Z,tc-market-state,200,0.349736,1
2026-08-15T15:01:01Z,health,200,0.700380,1
2026-08-15T15:01:01Z,tc-market-state,200,0.364754,1
2026-08-15T15:31:50Z,health,200,0.321291,1
2026-08-15T15:31:50Z,tc-market-state,200,0.339260,1
2026-08-15T15:52:40Z,health,200,0.481967,1
2026-08-15T15:52:40Z,tc-market-state,200,0.298702,1
2026-08-15T16:16:51Z,health,200,0.359881,1
2026-08-15T16:16:51Z,tc-market-state,200,0.279300,1
2026-08-15T16:43:46Z,health,200,0.391582,1
2026-08-15T16:43:46Z,tc-market-state,200,0.254076,1
2026-08-15T17:02:11Z,health,200,1.089031,1
2026-08-15T17:02:11Z,tc-market-state,200,0.400128,1
2026-08-15T17:30:59Z,health,200,0.971719,1
2026-08-15T17:30:59Z,tc-market-state,200,0.348703,1
2026-08-15T17:52:58Z,health,200,0.360461,1
2026-08-15T17:52:58Z,tc-market-state,200,0.381241,1
2026-08-15T18:19:02Z,health,200,0.341729,1
2026-08-15T18:19:02Z,tc-market-state,200,0.381921,1
2026-08-15T18:51:08Z,health,200,1.559277,1
2026-08-15T18:51:08Z,tc-market-state,200,0.412337,1
2026-08-15T19:17:46Z,health,200,1.070139,1
2026-08-15T19:17:46Z,tc-market-state,200,0.432015,1
2026-08-15T19:39:05Z,health,200,0.374333,1
2026-08-15T19:39:05Z,tc-market-state,200,0.318412,1
2026-08-15T19:53:53Z,health,200,0.660745,1
2026-08-15T19:53:53Z,tc-market-state,200,0.464486,1
2026-08-15T20:15:26Z,health,200,0.916024,1
2026-08-15T20:15:26Z,tc-market-state,200,0.318931,1
2026-08-15T20:41:34Z,health,200,0.694300,1
2026-08-15T20:41:34Z,tc-market-state,200,0.332897,1
2026-08-15T21:01:28Z,health,200,0.579671,1
2026-08-15T21:01:28Z,tc-market-state,200,0.526539,1
2026-08-15T21:31:14Z,health,200,0.353287,1
2026-08-15T21:31:14Z,tc-market-state,200,0.343240,1
2026-08-15T21:51:51Z,health,200,0.462760,1
2026-08-15T21:51:51Z,tc-market-state,200,0.274194,1
2026-08-15T22:14:33Z,health,200,1.070873,1
2026-08-15T22:14:33Z,tc-market-state,200,0.389344,1
2026-08-15T22:40:36Z,health,200,1.300338,1
2026-08-15T22:40:36Z,tc-market-state,200,0.358123,1
2026-08-15T22:59:53Z,health,200,0.534356,1
2026-08-15T22:59:53Z,tc-market-state,200,0.312208,1
2026-08-15T23:26:18Z,health,200,0.992255,1
2026-08-15T23:26:18Z,tc-market-state,200,0.336408,1
2026-08-15T23:43:47Z,health,200,1.213579,1
2026-08-15T23:43:47Z,tc-market-state,200,0.414625,1
2026-08-15T23:58:36Z,health,200,1.101439,1
2026-08-15T23:58:36Z,tc-market-state,200,0.502522,1
2026-08-16T01:35:32Z,health,200,1.056412,1
2026-08-16T01:35:32Z,tc-market-state,200,0.354249,1
2026-08-16T02:45:49Z,health,200,1.111102,1
2026-08-16T02:45:49Z,tc-market-state,200,0.511201,1
2026-08-16T03:34:08Z,health,200,0.454078,1
2026-08-16T03:34:08Z,tc-market-state,200,0.612381,1
2026-08-16T04:17:55Z,health,200,1.044725,1
2026-08-16T04:17:55Z,tc-market-state,200,0.457875,1
2026-08-16T04:53:18Z,health,200,1.366155,1
2026-08-16T04:53:18Z,tc-market-state,200,0.306092,1
2026-08-16T05:22:11Z,health,200,1.462208,1
2026-08-16T05:22:11Z,tc-market-state,200,0.334115,1
2026-08-16T05:52:14Z,health,200,1.314980,1
2026-08-16T05:52:14Z,tc-market-state,200,0.525405,1
2026-08-16T06:29:32Z,health,200,0.425660,1
2026-08-16T06:29:32Z,tc-market-state,200,0.334181,1
2026-08-16T07:09:25Z,health,200,1.285896,1
2026-08-16T07:09:25Z,tc-market-state,200,0.642345,1
2026-08-16T07:43:42Z,health,200,0.389010,1
2026-08-16T07:43:42Z,tc-market-state,200,0.335547,1
2026-08-16T08:02:04Z,health,200,1.231822,1
2026-08-16T08:02:04Z,tc-market-state,200,0.570445,1
2026-08-16T08:42:21Z,health,200,0.943352,1
2026-08-16T08:42:21Z,tc-market-state,200,0.506331,1
2026-08-16T09:09:25Z,health,200,1.185631,1
2026-08-16T09:09:25Z,tc-market-state,200,0.374387,1
2026-08-16T09:38:47Z,health,200,1.070078,1
2026-08-16T09:38:47Z,tc-market-state,200,0.409580,1
2026-08-16T09:57:02Z,health,200,1.447710,1
2026-08-16T09:57:02Z,tc-market-state,200,0.411198,1
2026-08-16T10:21:26Z,health,200,0.978905,1
2026-08-16T10:21:26Z,tc-market-state,200,0.440364,1
2026-08-16T10:46:50Z,health,200,0.493283,1
2026-08-16T10:46:50Z,tc-market-state,200,0.345772,1
2026-08-16T11:01:28Z,health,200,1.016995,1
2026-08-16T11:01:28Z,tc-market-state,200,0.464381,1
2026-08-16T11:30:33Z,health,200,1.090025,1
2026-08-16T11:30:33Z,tc-market-state,200,0.452825,1
2026-08-16T11:52:41Z,health,200,0.898041,1
2026-08-16T11:52:41Z,tc-market-state,200,0.341703,1
2026-08-16T12:26:56Z,health,200,0.968675,1
2026-08-16T12:26:56Z,tc-market-state,200,0.409872,1
2026-08-16T13:09:30Z,health,200,1.229785,1
2026-08-16T13:09:30Z,tc-market-state,200,0.407286,1
2026-08-16T13:43:17Z,health,200,1.012942,1
2026-08-16T13:43:17Z,tc-market-state,200,0.514145,1
2026-08-16T14:01:37Z,health,200,0.900014,1
2026-08-16T14:01:37Z,tc-market-state,200,0.342585,1
2026-08-16T14:54:49Z,health,200,1.161738,1
2026-08-16T14:54:49Z,tc-market-state,200,0.357849,1
2026-08-16T15:15:14Z,health,200,1.084283,1
2026-08-16T15:15:14Z,tc-market-state,200,0.387736,1
2026-08-16T15:38:39Z,health,200,0.350530,1
2026-08-16T15:38:39Z,tc-market-state,200,0.399234,1
